"Liver_lipid","Intestinal_ba","bicor","adj_pval"
"TG.50.4.FA14.1","T-o-MCA",0.183244457569896,0.45658315746476
"TG.50.4.FA16.0","T-o-MCA",0.185536516851469,0.450000500096438
"TG.50.4.FA16.1","T-o-MCA",0.211513586222537,0.383314544821495
"TG.50.4.FA18.1","T-o-MCA",0.176830809021134,0.474704934707899
"TG.50.4.FA18.2","T-o-MCA",0.177623284559246,0.472217458802403
"TG.50.4.FA18.3","T-o-MCA",0.221929505781224,0.358386253136435
"TG.50.4.FA20.3","T-o-MCA",0.203678740669334,0.427005349347739
"TG.50.4.FA20.4","T-o-MCA",0.230524961750189,0.34546745552025
"TG.50.5.FA14.0","T-o-MCA",-0.0167978569712526,0.998224786737553
"TG.50.5.FA16.0","T-o-MCA",0.13588875698502,0.608708595095403
"TG.50.5.FA16.1","T-o-MCA",0.213395734149858,0.379014857392585
"TG.50.5.FA18.1","T-o-MCA",0.192220412819206,0.432658527315124
"TG.50.5.FA18.2","T-o-MCA",0.0109455961481229,1
"TG.50.5.FA18.3","T-o-MCA",0.15506304415246,0.544022050685366
"TG.50.5.FA20.4","T-o-MCA",0.189791467291971,0.438952521680945
"TG.50.5.FA20.5","T-o-MCA",0.171055782286081,0.614990302012941
"TG.50.6.FA20.4","T-o-MCA",0.345751041145949,0.44246590389211
"TG.51.0.FA16.0","T-o-MCA",0.19890737746067,0.415858824250283
"TG.51.0.FA17.0","T-o-MCA",0.185516325191301,0.450033940757154
"TG.51.0.FA18.0","T-o-MCA",0.203675204802953,0.404296218813698
"TG.51.1.FA15.0","T-o-MCA",0.186031954093992,0.448574041150728
"TG.51.1.FA16.0","T-o-MCA",0.184419376097469,0.453189009093725
"TG.51.1.FA17.0","T-o-MCA",0.183965467107897,0.454500209900703
"TG.51.1.FA18.0","T-o-MCA",0.17488246197526,0.480549320914936
"TG.51.1.FA18.1","T-o-MCA",0.183165391010907,0.45675227870822
"TG.51.2.FA15.0","T-o-MCA",0.181719210826933,0.460653916955706
"TG.51.2.FA16.0","T-o-MCA",0.186560080408565,0.447307310135981
"TG.51.2.FA16.1","T-o-MCA",0.182868976525868,0.457480727050424
"TG.51.2.FA17.0","T-o-MCA",0.184447869235064,0.453114289332707
"TG.51.2.FA18.1","T-o-MCA",0.183990757849684,0.454437143570962
"TG.51.2.FA18.2","T-o-MCA",0.216986312595306,0.370088669047134
"TG.51.3.FA15.0","T-o-MCA",0.179549815610453,0.466574400768491
"TG.51.3.FA16.1","T-o-MCA",0.186719453436989,0.44694415065358
"TG.51.3.FA17.0","T-o-MCA",0.22316839958618,0.355226669636322
"TG.51.3.FA18.2","T-o-MCA",0.197838790545784,0.418292682397764
"TG.51.3.FA18.3","T-o-MCA",0.202879258280912,0.406264777480191
"TG.51.4.FA15.0","T-o-MCA",-0.138806209337931,0.59887469827005
"TG.51.4.FA16.1","T-o-MCA",0.21699334612973,0.370088669047134
"TG.51.4.FA18.2","T-o-MCA",0.0718964948046042,0.822467489723982
"TG.51.4.FA18.3","T-o-MCA",0.184988507656383,0.451436946231695
"TG.51.4.FA20.4","T-o-MCA",0.174678768347018,0.532451751322284
"TG.51.5.FA18.2","T-o-MCA",-0.0643476132084266,0.856412954688911
"TG.51.5.FA18.3","T-o-MCA",-0.0440594008602951,0.916369673535064
"TG.52.0.FA16.0","T-o-MCA",0.18201801183299,0.459872453572478
"TG.52.0.FA18.0","T-o-MCA",0.179457523029186,0.466713482185292
"TG.52.0.FA20.0","T-o-MCA",0.148787574414391,0.56517833799271
"TG.52.1.FA16.0","T-o-MCA",0.180941521704981,0.462834891225707
"TG.52.1.FA16.1","T-o-MCA",0.180901129951083,0.46290625949257
"TG.52.1.FA18.0","T-o-MCA",0.182276423294806,0.459210056839637
"TG.52.1.FA18.1","T-o-MCA",0.183037551911537,0.45707431810861
"TG.52.1.FA20.0","T-o-MCA",0.174209136708295,0.482625234567298
"TG.52.1.FA20.1","T-o-MCA",0.182572684482285,0.458371992985833
"TG.52.2.FA14.0","T-o-MCA",0.176669396888665,0.475338007241137
"TG.52.2.FA16.0","T-o-MCA",0.183059585673872,0.457025060430523
"TG.52.2.FA16.1","T-o-MCA",0.185548989987943,0.450000500096438
"TG.52.2.FA18.0","T-o-MCA",0.185200596367998,0.450804685265675
"TG.52.2.FA18.1","T-o-MCA",0.182402706526312,0.45889262408511
"TG.52.2.FA18.2","T-o-MCA",0.195845218182406,0.423291184321276
"TG.52.2.FA20.0","T-o-MCA",0.166218171089786,0.508459348293288
"TG.52.2.FA20.1","T-o-MCA",0.17964284266408,0.466343652264756
"TG.52.2.FA20.2","T-o-MCA",0.191608027038117,0.433986824699469
"TG.52.3.FA14.0","T-o-MCA",0.200376579830339,0.412162792048661
"TG.52.3.FA16.0","T-o-MCA",0.195347854913865,0.42447954934819
"TG.52.3.FA16.1","T-o-MCA",0.185473763302191,0.450088099022412
"TG.52.3.FA18.0","T-o-MCA",0.186590522417565,0.44722282789759
"TG.52.3.FA18.1","T-o-MCA",0.18483197976655,0.451879682970083
"TG.52.3.FA18.2","T-o-MCA",0.194861369266759,0.425968072493389
"TG.52.3.FA18.3","T-o-MCA",0.196464841159963,0.421690499628221
"TG.52.3.FA20.0","T-o-MCA",0.193967547191038,0.428507574351518
"TG.52.3.FA20.1","T-o-MCA",0.184792367924908,0.452003693775234
"TG.52.3.FA20.2","T-o-MCA",0.200557529787244,0.411877311517575
"TG.52.3.FA20.3","T-o-MCA",0.219678683753103,0.363755996423663
"TG.52.3.FA22.1","T-o-MCA",0.222753020343096,0.356364133334538
"TG.52.4.FA14.0","T-o-MCA",0.196440656749967,0.421746725660074
"TG.52.4.FA16.0","T-o-MCA",-0.049217808119661,0.895651052336225
"TG.52.4.FA16.1","T-o-MCA",0.203316120423581,0.405311767390534
"TG.52.4.FA18.0","T-o-MCA",0.146495728981829,0.572076327576667
"TG.52.4.FA18.1","T-o-MCA",0.1982752809514,0.417368246154058
"TG.52.4.FA18.2","T-o-MCA",-0.0145576878626818,1
"TG.52.4.FA18.3","T-o-MCA",0.185373958282074,0.450348669501698
"TG.52.4.FA20.0","T-o-MCA",-0.0654778345093445,0.843334176196092
"TG.52.4.FA20.2","T-o-MCA",0.188753010026348,0.441774752773824
"TG.52.4.FA20.3","T-o-MCA",0.209859719756338,0.387631623442771
"TG.52.4.FA20.4","T-o-MCA",0.250088769196871,0.29151680986967
"TG.52.4.FA22.1","T-o-MCA",0.207317379893965,0.394445951645628
"TG.52.4.FA22.4","T-o-MCA",0.116890686768736,0.751893543642745
"TG.52.5.FA14.0","T-o-MCA",0.136974737031724,0.605619973232226
"TG.52.5.FA16.0","T-o-MCA",0.159923749297111,0.528024954977789
"TG.52.5.FA16.1","T-o-MCA",-0.0179152361350904,0.993614583853927
"TG.52.5.FA18.1","T-o-MCA",0.190161454145652,0.438017417337205
"TG.52.5.FA18.2","T-o-MCA",0.010118373940374,1
"TG.52.5.FA18.3","T-o-MCA",-0.0413401651705293,0.921054723581738
"TG.52.5.FA20.3","T-o-MCA",0.203672639591738,0.404296218813698
"TG.52.5.FA20.4","T-o-MCA",0.255473237908434,0.280351256036107
"TG.52.5.FA20.5","T-o-MCA",0.158201464278923,0.533330568949224
"TG.52.5.FA22.5","T-o-MCA",-0.0370223988330591,0.936610262698342
"TG.52.6.FA14.0","T-o-MCA",0.0951333729134922,0.752009143713698
"TG.52.6.FA16.0","T-o-MCA",0.0757240730886928,0.80974598189105
"TG.52.6.FA16.1","T-o-MCA",0.0862006513159959,0.776205223142753
"TG.52.6.FA18.1","T-o-MCA",0.0895677326251277,0.766148841220687
"TG.52.6.FA18.2","T-o-MCA",0.148984315549233,0.564556149320109
"TG.52.6.FA18.3","T-o-MCA",0.132787610177423,0.619861273916052
"TG.52.6.FA20.4","T-o-MCA",0.155350605281248,0.542994565610243
"TG.52.6.FA20.5","T-o-MCA",0.197419849019249,0.419408391799059
"TG.52.6.FA22.6","T-o-MCA",0.0982188688257956,0.737694918944866
"TG.52.7.FA16.0","T-o-MCA",0.19926990042609,0.41476172718591
"TG.52.7.FA18.1","T-o-MCA",0.184184616843056,0.453878737074234
"TG.52.7.FA20.5","T-o-MCA",-0.0822235397459313,0.802027660716497
"TG.52.7.FA22.6","T-o-MCA",0.0167609442095328,0.997079148709022
"TG.52.8.FA16.1","T-o-MCA",0.19538297679675,0.424468921117353
"TG.52.8.FA18.2","T-o-MCA",0.183392135201857,0.456330487901045
"TG.53.0.FA16.0","T-o-MCA",0.0834742593703375,0.786151106835049
"TG.53.1.FA16.0","T-o-MCA",0.183922497488477,0.454593784668274
"TG.53.1.FA17.0","T-o-MCA",0.173642404956909,0.484483445862799
"TG.53.1.FA18.0","T-o-MCA",0.1778225344582,0.47161378962218
"TG.53.1.FA18.1","T-o-MCA",0.183141924683687,0.456762423892591
"TG.53.2.FA16.0","T-o-MCA",0.18886343799128,0.441485876382589
"TG.53.2.FA17.0","T-o-MCA",0.17303155999514,0.48664902940692
"TG.53.2.FA18.1","T-o-MCA",0.179709648226164,0.466230953358549
"TG.53.2.FA18.2","T-o-MCA",0.191580962023839,0.433986824699469
"TG.53.3.FA16.0","T-o-MCA",0.16601947286331,0.508991823008883
"TG.53.3.FA17.0","T-o-MCA",0.190693887049957,0.436578120845018
"TG.53.3.FA18.2","T-o-MCA",0.187231253392217,0.44576639034582
"TG.53.4.FA16.0","T-o-MCA",-0.049478001263866,0.895019059454921
"TG.53.4.FA17.0","T-o-MCA",-0.0106431557330605,1
"TG.53.4.FA18.2","T-o-MCA",0.146039132435667,0.573595716170508
"TG.53.4.FA18.3","T-o-MCA",0.181500667349988,0.461339919118625
"TG.53.4.FA20.4","T-o-MCA",0.186591519047929,0.470666547646805
"TG.53.5.FA20.4","T-o-MCA",0.228042198477038,0.343176574216699
"TG.53.6.FA20.4","T-o-MCA",-0.0133177019820035,1
"TG.54.0.FA16.0","T-o-MCA",0.180961515811941,0.462827799993269
"TG.54.0.FA18.0","T-o-MCA",0.164299368582869,0.514669977005616
"TG.54.1.FA16.0","T-o-MCA",0.179479971329569,0.466713482185292
"TG.54.1.FA18.0","T-o-MCA",0.163851740646311,0.515616092853002
"TG.54.1.FA18.1","T-o-MCA",0.170037137993189,0.496077546673931
"TG.54.1.FA20.0","T-o-MCA",0.156361319340479,0.539333145800887
"TG.54.1.FA20.1","T-o-MCA",0.182148681807794,0.459487096363577
"TG.54.2.FA16.0","T-o-MCA",0.182381931949151,0.45889262408511
"TG.54.2.FA18.0","T-o-MCA",0.17166109830615,0.491167685341616
"TG.54.2.FA18.1","T-o-MCA",0.176978343443188,0.474153477889839
"TG.54.2.FA18.2","T-o-MCA",0.194516677045007,0.427005349347739
"TG.54.2.FA20.0","T-o-MCA",-0.0111887973241128,1
"TG.54.2.FA20.1","T-o-MCA",0.177592876299239,0.472257946344998
"TG.54.2.FA20.2","T-o-MCA",0.193062614082193,0.430596730394025
"TG.54.3.FA16.0","T-o-MCA",0.200370916180789,0.412162792048661
"TG.54.3.FA16.1","T-o-MCA",0.183868760738505,0.454778593393998
"TG.54.3.FA18.0","T-o-MCA",0.178720426776502,0.469100348904795
"TG.54.3.FA18.1","T-o-MCA",0.189228519151196,0.440435177518137
"TG.54.3.FA18.2","T-o-MCA",0.189011149039833,0.441040530115188
"TG.54.3.FA18.3","T-o-MCA",0.225599933531073,0.34915031525333
"TG.54.3.FA20.1","T-o-MCA",0.188558602035518,0.442304636471857
"TG.54.3.FA20.2","T-o-MCA",0.204169717027909,0.402798667047614
"TG.54.3.FA20.3","T-o-MCA",0.214659959501059,0.376093509003358
"TG.54.4.FA16.0","T-o-MCA",0.216220389546547,0.371988932820926
"TG.54.4.FA16.1","T-o-MCA",0.200471692463609,0.411998293415996
"TG.54.4.FA18.0","T-o-MCA",-0.052437431799003,0.885772728267218
"TG.54.4.FA18.1","T-o-MCA",0.177859900055124,0.471555286403797
"TG.54.4.FA18.2","T-o-MCA",0.171785619270999,0.490803463031167
"TG.54.4.FA18.3","T-o-MCA",0.162218536644938,0.520469359660757
"TG.54.4.FA20.1","T-o-MCA",0.193356987006389,0.430147205177307
"TG.54.4.FA20.2","T-o-MCA",0.198645924969203,0.416541357069548
"TG.54.4.FA20.3","T-o-MCA",0.207419197947832,0.394128254904975
"TG.54.4.FA20.4","T-o-MCA",0.229085144649105,0.340423095187212
"TG.54.4.FA22.1","T-o-MCA",0.186967579067213,0.446518053527251
"TG.54.4.FA22.4","T-o-MCA",0.249496826079124,0.292703556908807
"TG.54.5.FA16.0","T-o-MCA",0.23489611410255,0.327203205320522
"TG.54.5.FA16.1","T-o-MCA",0.201151766862411,0.410751152966538
"TG.54.5.FA18.0","T-o-MCA",-0.0338497016849803,0.94477724880837
"TG.54.5.FA18.1","T-o-MCA",-0.0383008076995624,0.930849844557528
"TG.54.5.FA18.2","T-o-MCA",-0.00925594865307222,1
"TG.54.5.FA18.3","T-o-MCA",0.120921024757341,0.661100582611491
"TG.54.5.FA20.2","T-o-MCA",0.175146403175711,0.479670040943844
"TG.54.5.FA20.3","T-o-MCA",0.210052133145319,0.387128887401483
"TG.54.5.FA20.4","T-o-MCA",0.243580711622426,0.305818193844414
"TG.54.5.FA20.5","T-o-MCA",0.144270376767487,0.579560820578599
"TG.54.5.FA22.1","T-o-MCA",-0.0423606932052262,0.917394404745082
"TG.54.5.FA22.4","T-o-MCA",0.222014970718447,0.358265434159598
"TG.54.5.FA22.5","T-o-MCA",0.253757221569742,0.283648217744794
"TG.54.6.FA16.0","T-o-MCA",-0.00033305797298672,1
"TG.54.6.FA16.1","T-o-MCA",0.224275372488337,0.352297055693493
"TG.54.6.FA18.1","T-o-MCA",0.159131947876789,0.530528916495097
"TG.54.6.FA18.2","T-o-MCA",0.0503468098564617,0.892603263468572
"TG.54.6.FA18.3","T-o-MCA",0.151743559126945,0.55518800894073
"TG.54.6.FA20.3","T-o-MCA",0.145804873727029,0.574429085224208
"TG.54.6.FA20.4","T-o-MCA",-0.00185088499231672,1
"TG.54.6.FA20.5","T-o-MCA",0.0814489501804287,0.792111376075278
"TG.54.6.FA22.5","T-o-MCA",0.150833392611263,0.55859772445082
"TG.54.6.FA22.6","T-o-MCA",0.0848084338296017,0.781043135089691
"TG.54.7.FA16.1","T-o-MCA",0.0663600906834921,0.8405130444957
"TG.54.7.FA18.1","T-o-MCA",0.0680766497812861,0.835134100374856
"TG.54.7.FA18.2","T-o-MCA",0.0660666792700611,0.841417868877535
"TG.54.7.FA18.3","T-o-MCA",0.0450816666606861,0.910897225869159
"TG.54.7.FA20.4","T-o-MCA",-0.0735281262639673,0.817801909881238
"TG.54.7.FA20.5","T-o-MCA",0.315241429195663,0.169833498176491
"TG.54.7.FA22.5","T-o-MCA",-0.0521781144192808,0.886573943385131
"TG.54.7.FA22.6","T-o-MCA",0.0981279512548604,0.738020872475598
"TG.54.8.FA18.2","T-o-MCA",0.21892343822659,0.398846087374508
"TG.54.8.FA18.3","T-o-MCA",0.161619109882261,0.641221417342993
"TG.54.8.FA20.4","T-o-MCA",-0.138807215403637,0.720921829324589
"TG.54.8.FA20.5","T-o-MCA",0.258729727193411,0.281296366436773
"TG.54.8.FA22.6","T-o-MCA",-0.12490766967815,0.647443013179972
"TG.55.1.FA16.0","T-o-MCA",0.0251386337184444,0.971393712299732
"TG.55.1.FA18.1","T-o-MCA",0.190195813202737,0.437961751027035
"TG.55.2.FA18.1","T-o-MCA",0.165301319850685,0.510887467169082
"TG.55.2.FA18.2","T-o-MCA",0.192162223638602,0.432768275361891
"TG.55.3.FA18.1","T-o-MCA",0.172101592174905,0.489731733224178
"TG.55.3.FA18.2","T-o-MCA",0.162756085296726,0.519062588985568
"TG.55.4.FA18.1","T-o-MCA",0.185122061102302,0.451076307714877
"TG.55.4.FA18.2","T-o-MCA",0.135150599485853,0.611404903669915
"TG.55.5.FA18.1","T-o-MCA",0.119848714303594,0.665009688142018
"TG.55.5.FA18.2","T-o-MCA",-0.0585493676738278,0.865687554267828
"TG.55.5.FA20.4","T-o-MCA",0.215289970637211,0.374477054088384
"TG.55.7.FA15.0","T-o-MCA",0.048064565695526,0.899414039779319
"TG.55.7.FA22.6","T-o-MCA",0.0577378946340988,0.868052922321241
"TG.56.1.FA16.0","T-o-MCA",0.199110723583368,0.415241150415256
"TG.56.1.FA18.1","T-o-MCA",0.167865721485172,0.503079729961146
"TG.56.10.FA18.2","T-o-MCA",0.149802276031319,0.56182172473953
"TG.56.2.FA16.0","T-o-MCA",0.192006091952275,0.433024647675773
"TG.56.2.FA18.0","T-o-MCA",0.167303111443001,0.504904172659733
"TG.56.2.FA20.0","T-o-MCA",0.143353071162685,0.583056427479378
"TG.56.2.FA20.1","T-o-MCA",0.175441941968419,0.478849130348343
"TG.56.3.FA16.0","T-o-MCA",0.214675349293661,0.376093509003358
"TG.56.3.FA18.0","T-o-MCA",0.197685289674666,0.418734840518763
"TG.56.3.FA18.1","T-o-MCA",0.179319118000628,0.46719097170071
"TG.56.3.FA18.2","T-o-MCA",0.18324704950169,0.45658315746476
"TG.56.3.FA20.0","T-o-MCA",-0.174278395690902,0.482367199972038
"TG.56.3.FA20.1","T-o-MCA",0.177470789616354,0.472637054533809
"TG.56.3.FA20.2","T-o-MCA",0.191702604610561,0.433723331280483
"TG.56.4.FA16.0","T-o-MCA",0.2280157407803,0.343234946573935
"TG.56.4.FA18.0","T-o-MCA",0.190793444891583,0.436337400917213
"TG.56.4.FA18.1","T-o-MCA",0.186795038096367,0.446814191581377
"TG.56.4.FA18.2","T-o-MCA",0.171545751507667,0.491444229951651
"TG.56.4.FA20.1","T-o-MCA",0.174575713333404,0.481339524633736
"TG.56.4.FA20.2","T-o-MCA",0.195880224992452,0.423233890650035
"TG.56.4.FA20.3","T-o-MCA",0.196024773605202,0.422766707310487
"TG.56.4.FA20.4","T-o-MCA",0.148659625691184,0.56552699149642
"TG.56.4.FA22.4","T-o-MCA",0.241953706659986,0.309837938349202
"TG.56.5.FA16.0","T-o-MCA",0.260616086831539,0.269041228758859
"TG.56.5.FA18.0","T-o-MCA",0.170451990242091,0.494891438796466
"TG.56.5.FA18.1","T-o-MCA",0.198427587928517,0.417097763000523
"TG.56.5.FA18.2","T-o-MCA",0.00776280765209921,1
"TG.56.5.FA20.1","T-o-MCA",-0.0678093228746905,0.835520082433167
"TG.56.5.FA20.2","T-o-MCA",0.145375859030144,0.575695785690098
"TG.56.5.FA20.3","T-o-MCA",0.190767936879013,0.436400173426236
"TG.56.5.FA20.4","T-o-MCA",0.203756015305132,0.404044271345513
"TG.56.5.FA22.4","T-o-MCA",0.242659788675849,0.307894382431075
"TG.56.5.FA22.5","T-o-MCA",0.236975825604433,0.322473845285481
"TG.56.6.FA16.0","T-o-MCA",0.128655083293878,0.634820650215003
"TG.56.6.FA18.0","T-o-MCA",-0.117104172449324,0.674230123399463
"TG.56.6.FA18.1","T-o-MCA",0.150308246487569,0.560304932147568
"TG.56.6.FA18.2","T-o-MCA",-0.186722597374348,0.44694415065358
"TG.56.6.FA18.3","T-o-MCA",-0.0828394004699787,0.788113236309554
"TG.56.6.FA20.2","T-o-MCA",-0.0474899561143763,0.901479737770031
"TG.56.6.FA20.3","T-o-MCA",0.0249823708420439,0.971932808865196
"TG.56.6.FA20.4","T-o-MCA",0.123683827136093,0.651609561483395
"TG.56.6.FA20.5","T-o-MCA",0.109931071502709,0.698642438903162
"TG.56.6.FA22.4","T-o-MCA",0.0983169592343811,0.737428262914156
"TG.56.6.FA22.5","T-o-MCA",0.18855349396348,0.442304636471857
"TG.56.6.FA22.6","T-o-MCA",0.0386209675936106,0.929611168277202
"TG.56.7.FA16.0","T-o-MCA",0.0117350005100379,1
"TG.56.7.FA16.1","T-o-MCA",0.110387480075113,0.697824596180686
"TG.56.7.FA18.0","T-o-MCA",0.0382447164575139,0.930940679204361
"TG.56.7.FA18.1","T-o-MCA",-0.0416200588640818,0.919949116314575
"TG.56.7.FA18.2","T-o-MCA",0.163951180662279,0.515406899059124
"TG.56.7.FA18.3","T-o-MCA",0.0278066836020389,0.962648864349228
"TG.56.7.FA20.3","T-o-MCA",-0.0451382807602159,0.909055472429247
"TG.56.7.FA20.4","T-o-MCA",-0.160601681132962,0.525557478839446
"TG.56.7.FA20.5","T-o-MCA",0.0337922036644201,0.94477724880837
"TG.56.7.FA22.4","T-o-MCA",-0.174284726665337,0.507833941167087
"TG.56.7.FA22.5","T-o-MCA",-0.0516558144908506,0.888366478996556
"TG.56.7.FA22.6","T-o-MCA",0.0334911411460007,0.94551562642298
"TG.56.8.FA16.0","T-o-MCA",0.17770338770652,0.471960720300901
"TG.56.8.FA16.1","T-o-MCA",-0.0909239209156832,0.761032927756583
"TG.56.8.FA18.1","T-o-MCA",0.190665695636525,0.436652188056467
"TG.56.8.FA18.2","T-o-MCA",0.212018637545584,0.382206027823045
"TG.56.8.FA18.3","T-o-MCA",0.0823378045569332,0.789671892847061
"TG.56.8.FA20.4","T-o-MCA",0.0394561999436527,0.927233775808986
"TG.56.8.FA20.5","T-o-MCA",0.299656459649304,0.196026831893546
"TG.56.8.FA22.5","T-o-MCA",0.0586727934506147,0.86537556846087
"TG.56.8.FA22.6","T-o-MCA",0.19818516552674,0.417520941502039
"TG.56.9.FA18.3","T-o-MCA",0.204071213668411,0.442361494285711
"TG.56.9.FA20.4","T-o-MCA",-0.241255007447166,0.478164750708714
"TG.56.9.FA20.5","T-o-MCA",0.0503759086830031,0.899414039779319
"TG.56.9.FA22.6","T-o-MCA",0.15859583482473,0.53215652716308
"TG.57.10.FA22.6","T-o-MCA",-0.631504589137949,0.120382510419665
"TG.57.2.FA18.1","T-o-MCA",0.00234020100725747,1
"TG.57.3.FA18.2","T-o-MCA",0.155514976973938,0.550018488380627
"TG.58.10.FA18.2","T-o-MCA",0.134504518440787,0.614002638302393
"TG.58.10.FA20.4","T-o-MCA",-0.0405192004148068,0.929582998773338
"TG.58.10.FA20.5","T-o-MCA",-0.12051278103028,0.757441924388886
"TG.58.10.FA22.5","T-o-MCA",-0.243005909035205,0.541687435216887
"TG.58.10.FA22.6","T-o-MCA",0.0643541267627333,0.845874790138087
"TG.58.2.FA18.1","T-o-MCA",0.157677833000196,0.535002367584853
"TG.58.3.FA18.1","T-o-MCA",0.157492213120758,0.535571259451232
"TG.58.5.FA18.1","T-o-MCA",0.171142699365143,0.492764080317246
"TG.58.6.FA16.0","T-o-MCA",0.216502861603687,0.371265454885118
"TG.58.6.FA18.0","T-o-MCA",0.0126794343350466,1
"TG.58.6.FA18.1","T-o-MCA",0.154486621129902,0.545496005318569
"TG.58.6.FA20.4","T-o-MCA",0.125384404286011,0.645870220127755
"TG.58.6.FA22.4","T-o-MCA",0.0984350306164152,0.736940886292463
"TG.58.6.FA22.5","T-o-MCA",0.0848345857066995,0.781029253994393
"TG.58.7.FA16.0","T-o-MCA",0.191566370829029,0.433986824699469
"TG.58.7.FA18.0","T-o-MCA",-0.0605628551833116,0.859221846888931
"TG.58.7.FA18.1","T-o-MCA",0.0390261425969457,0.928323135757346
"TG.58.7.FA18.2","T-o-MCA",-0.0777525731515444,0.803531969280463
"TG.58.7.FA20.4","T-o-MCA",-0.00980206495185609,1
"TG.58.7.FA22.4","T-o-MCA",-0.11295101194368,0.689202744597999
"TG.58.7.FA22.5","T-o-MCA",0.0444031990663187,0.910897225869159
"TG.58.7.FA22.6","T-o-MCA",-0.0155375746295812,1
"TG.58.8.FA18.1","T-o-MCA",-0.101297502420865,0.727696564512295
"TG.58.8.FA18.2","T-o-MCA",0.106056125258748,0.711593134319054
"TG.58.8.FA20.3","T-o-MCA",0.223560637949934,0.362588485653501
"TG.58.8.FA20.4","T-o-MCA",0.142834686743458,0.58459852637327
"TG.58.8.FA22.5","T-o-MCA",0.0678818165149393,0.83527010606136
"TG.58.8.FA22.6","T-o-MCA",-0.0856133669672828,0.778491613088013
"TG.58.9.FA18.1","T-o-MCA",-0.045069742808158,0.909084665220908
"TG.58.9.FA18.2","T-o-MCA",0.0055135601044727,1
"TG.58.9.FA20.4","T-o-MCA",0.0764860158232494,0.807010572849403
"TG.58.9.FA22.5","T-o-MCA",0.286765707188217,0.278733274450144
"TG.58.9.FA22.6","T-o-MCA",0.21979611245122,0.363510954243195
"TG.60.10.FA22.5","T-o-MCA",-0.0568945027482886,0.904235853967536
"TG.60.10.FA22.6","T-o-MCA",-0.0296835192231613,0.959113333331422
"TG.60.11.FA22.5","T-o-MCA",0.00966929958357837,1
"TG.60.11.FA22.6","T-o-MCA",0.118821922099983,0.66841370312426
"TG.60.12.FA22.6","T-o-MCA",0.127024896919906,0.640218680434537
"CE.12.0","TCDCA",0.268857913839044,0.696232577113812
"CE.14.0","TCDCA",0.68598931565612,0.000129646750694769
"CE.14.1","TCDCA",0.468263032112727,0.0627215102379244
"CE.15.0","TCDCA",0.656897793316667,0.000332530885769913
"CE.16.0","TCDCA",0.7344762984441,2.73235573133429e-05
"CE.16.1","TCDCA",0.716283506016041,5.05592436894011e-05
"CE.17.0","TCDCA",0.727717611649994,3.35516400710168e-05
"CE.18.0","TCDCA",0.753462298711042,1.69393471601507e-05
"CE.18.1","TCDCA",0.730915342596192,3.0121053500213e-05
"CE.18.2","TCDCA",0.672080173641797,0.000204730475230677
"CE.18.3","TCDCA",0.345413867303806,0.124637696234873
"CE.18.4","TCDCA",1,NA
"CE.20.0","TCDCA",0.560492601903895,0.00464450691580275
"CE.20.1","TCDCA",0.707562070106732,6.60524806166858e-05
"CE.20.2","TCDCA",0.67646375274097,0.000225334918140634
"CE.20.3","TCDCA",0.655138937345176,0.000350878092274675
"CE.20.4","TCDCA",0.667515169267186,0.00023636772136249
"CE.20.5","TCDCA",-0.0575840093010924,0.883763342071316
"CE.22.0","TCDCA",0.238134464543644,0.591281258895738
"CE.22.1","TCDCA",0.639898764443224,0.00138587970971424
"CE.22.2","TCDCA",0.610856688049218,0.0165053448961866
"CE.22.4","TCDCA",0.285594488316471,0.545435599827682
"CE.22.5","TCDCA",0.557621765573006,0.00495784833887891
"CE.22.6","TCDCA",0.645856697780782,0.000471782205285115
"CE.24.0","TCDCA",0.453031458018769,0.0813254321006125
"CE.24.1","TCDCA",0.61933878891328,0.0757345079197157
"Cer.d18.0.16.0","TCDCA",0.466849149414955,0.0354387715042751
"Cer.d18.0.20.0","TCDCA",0.0528023145895028,1
"Cer.d18.0.22.0","TCDCA",0.250604522557379,0.290549895960021
"Cer.d18.0.24.0","TCDCA",-0.131487458747646,0.746545392497314
"Cer.d18.0.24.1","TCDCA",-0.0372888017273009,0.934052211564769
"Cer.d18.1.14.0","TCDCA",0.427431221404255,0.120476874952911
"Cer.d18.1.16.0","TCDCA",0.715852829661354,5.11542645438351e-05
"Cer.d18.1.18.0","TCDCA",0.730252746916656,3.07546391654064e-05
"Cer.d18.1.18.1","TCDCA",0.621365880073193,0.0418109863589761
"Cer.d18.1.20.0","TCDCA",0.718616822417154,4.57855790133229e-05
"Cer.d18.1.20.1","TCDCA",0.44954187412587,0.117348027386197
"Cer.d18.1.22.0","TCDCA",-0.0312456632530124,0.952442360264773
"Cer.d18.1.22.1","TCDCA",0.784291080048214,1.09969723815116e-05
"Cer.d18.1.24.0","TCDCA",-0.507004847646693,0.0142811409706851
"Cer.d18.1.24.1","TCDCA",-0.247854043701421,0.296407618087942
"DG.12.0_16.0","TCDCA",NA,NA
"DG.12.0_18.1","TCDCA",0.565601137749226,0.00484630062253124
"DG.12.0_18.2","TCDCA",0.258552454954789,0.416362271196365
"DG.14.0_14.0","TCDCA",0.165976385726342,0.674810091059315
"DG.14.0_16.0","TCDCA",0.652331707780396,0.000484618465357297
"DG.14.0_16.1","TCDCA",0.657390054613118,0.000327431276875523
